DateTime,City,Consumption_kWh
2025-06-05 13:00:00,Coimbatore,2273
2025-06-05 14:00:00,Coimbatore,2514
2025-06-05 15:00:00,Kota,2530
2025-06-05 16:00:00,Aurangabad,3017
2025-06-05 17:00:00,Ghaziabad,2319
2025-06-05 18:00:00,Howrah,4198
2025-06-05 19:00:00,Kalyan,4107
2025-06-05 20:00:00,Mumbai,2973
2025-06-05 21:00:00,Jaipur,4353
2025-06-05 22:00:00,Patna,4145
2025-06-05 23:00:00,Allahabad,1741
2025-06-06 00:00:00,Jabalpur,1368
2025-06-06 01:00:00,Patna,2074
2025-06-06 02:00:00,Kanpur,2470
2025-06-06 03:00:00,Howrah,1835
2025-06-06 04:00:00,Kolkata,1509
2025-06-06 05:00:00,Hubli,1689
2025-06-06 06:00:00,Jaipur,2114
2025-06-06 07:00:00,Kota,2177
2025-06-06 08:00:00,Bangalore,1873
2025-06-06 09:00:00,Agra,2645
2025-06-06 10:00:00,Rajkot,2219
2025-06-06 11:00:00,Allahabad,3092
2025-06-06 12:00:00,Ludhiana,3107
2025-06-06 13:00:00,Srinagar,3222
2025-06-06 14:00:00,Rajkot,3272
2025-06-06 15:00:00,Delhi,2776
2025-06-06 16:00:00,Vijayawada,3046
2025-06-06 17:00:00,Ludhiana,3156
2025-06-06 18:00:00,Patna,3022
2025-06-06 19:00:00,Bhopal,4757
2025-06-06 20:00:00,Jabalpur,2772
2025-06-06 21:00:00,Dhanbad,3474
2025-06-06 22:00:00,Jabalpur,3619
2025-06-06 23:00:00,Bangalore,1886
2025-06-07 00:00:00,Patna,2171
2025-06-07 01:00:00,Amritsar,1384
2025-06-07 02:00:00,Chandigarh,2066
2025-06-07 03:00:00,Vasai,2291
2025-06-07 04:00:00,Hyderabad,1379
2025-06-07 05:00:00,Ahmedabad,2283
2025-06-07 06:00:00,Ghaziabad,1891
2025-06-07 07:00:00,Varanasi,1876
2025-06-07 08:00:00,Kanpur,1782
2025-06-07 09:00:00,Kolkata,2129
2025-06-07 10:00:00,Kanpur,2773
2025-06-07 11:00:00,Nagpur,2317
2025-06-07 12:00:00,Coimbatore,3141
2025-06-07 13:00:00,Kota,2714
2025-06-07 14:00:00,Lucknow,3036
2025-06-07 15:00:00,Vadodara,2449
2025-06-07 16:00:00,Pune,2419
2025-06-07 17:00:00,Visakhapatnam,2789
2025-06-07 18:00:00,Guwahati,4268
2025-06-07 19:00:00,Rajkot,3250
2025-06-07 20:00:00,Hubli,3890
2025-06-07 21:00:00,Vasai,2834
2025-06-07 22:00:00,Ranchi,3500
2025-06-07 23:00:00,Gwalior,2041
2025-06-08 00:00:00,Agra,2131
2025-06-08 01:00:00,Vadodara,1463
2025-06-08 02:00:00,Kolkata,2183
2025-06-08 03:00:00,Ludhiana,1409
2025-06-08 04:00:00,Raipur,1540
2025-06-08 05:00:00,Indore,2338
2025-06-08 06:00:00,Kalyan,1792
2025-06-08 07:00:00,Raipur,1644
2025-06-08 08:00:00,Bhopal,1809
2025-06-08 09:00:00,Nashik,2128
2025-06-08 10:00:00,Kota,2521
2025-06-08 11:00:00,Dhanbad,3309
2025-06-08 12:00:00,Solapur,2647
2025-06-08 13:00:00,Kota,2639
2025-06-08 14:00:00,Ludhiana,3211
2025-06-08 15:00:00,Dhanbad,2972
2025-06-08 16:00:00,Meerut,2639
2025-06-08 17:00:00,Kolkata,2301
2025-06-08 18:00:00,Jodhpur,3763
2025-06-08 19:00:00,Patna,2613
2025-06-08 20:00:00,Kanpur,3372
2025-06-08 21:00:00,Allahabad,4329
2025-06-08 22:00:00,Vadodara,4134
2025-06-08 23:00:00,Coimbatore,2422
2025-06-09 00:00:00,Bangalore,1885
2025-06-09 01:00:00,Ghaziabad,2061
2025-06-09 02:00:00,Faridabad,2334
2025-06-09 03:00:00,Meerut,2095
2025-06-09 04:00:00,Aurangabad,1877
2025-06-09 05:00:00,Lucknow,1564
2025-06-09 06:00:00,Vasai,1772
2025-06-09 07:00:00,Dhanbad,1981
2025-06-09 08:00:00,Jabalpur,1578
2025-06-09 09:00:00,Bangalore,2870
2025-06-09 10:00:00,Patna,2594
2025-06-09 11:00:00,Lucknow,2781
2025-06-09 12:00:00,Vadodara,2394
2025-06-09 13:00:00,Mumbai,2062
2025-06-09 14:00:00,Nashik,3387
2025-06-09 15:00:00,Ghaziabad,2935
2025-06-09 16:00:00,Visakhapatnam,2980
2025-06-09 17:00:00,Vadodara,2221
2025-06-09 18:00:00,Amritsar,4066
2025-06-09 19:00:00,Ahmedabad,3606
2025-06-09 20:00:00,Raipur,3918
2025-06-09 21:00:00,Faridabad,3453
2025-06-09 22:00:00,Raipur,4369
2025-06-09 23:00:00,Allahabad,2078
2025-06-10 00:00:00,Jodhpur,1467
2025-06-10 01:00:00,Dhanbad,1777
2025-06-10 02:00:00,Dhanbad,2153
2025-06-10 03:00:00,Bangalore,1601
2025-06-10 04:00:00,Madurai,1308
2025-06-10 05:00:00,Hyderabad,1485
2025-06-10 06:00:00,Ahmedabad,1414
2025-06-10 07:00:00,Madurai,2116
2025-06-10 08:00:00,Chandigarh,2124
2025-06-10 09:00:00,Thane,3043
2025-06-10 10:00:00,Thane,2500
2025-06-10 11:00:00,Kalyan,2416
2025-06-10 12:00:00,Ahmedabad,3310
2025-06-10 13:00:00,Madurai,2901
2025-06-10 14:00:00,Thane,2219
2025-06-10 15:00:00,Vasai,2710
2025-06-10 16:00:00,Varanasi,2395
2025-06-10 17:00:00,Kalyan,2093
2025-06-10 18:00:00,Ludhiana,3780
2025-06-10 19:00:00,Chennai,2941
2025-06-10 20:00:00,Thane,3869
2025-06-10 21:00:00,Kolkata,3929
2025-06-10 22:00:00,Srinagar,3315
2025-06-10 23:00:00,Jabalpur,1396
2025-06-11 00:00:00,Howrah,2048
2025-06-11 01:00:00,Mumbai,1741
2025-06-11 02:00:00,Raipur,1964
2025-06-11 03:00:00,Raipur,2100
2025-06-11 04:00:00,Thane,2473
2025-06-11 05:00:00,Patna,2020
2025-06-11 06:00:00,Rajkot,2271
2025-06-11 07:00:00,Navi Mumbai,2100
2025-06-11 08:00:00,Lucknow,1585
2025-06-11 09:00:00,Aurangabad,3042
2025-06-11 10:00:00,Indore,2040
2025-06-11 11:00:00,Vijayawada,3148
2025-06-11 12:00:00,Indore,2685
2025-06-11 13:00:00,Nagpur,1992
2025-06-11 14:00:00,Varanasi,2635
2025-06-11 15:00:00,Jabalpur,2732
2025-06-11 16:00:00,Pune,2138
2025-06-11 17:00:00,Howrah,3129
2025-06-11 18:00:00,Hyderabad,3909
2025-06-11 19:00:00,Chandigarh,3464
2025-06-11 20:00:00,Allahabad,4055
2025-06-11 21:00:00,Nashik,3298
2025-06-11 22:00:00,Pune,3563
2025-06-11 23:00:00,Jodhpur,2116
2025-06-12 00:00:00,Madurai,2182
2025-06-12 01:00:00,Rajkot,1430
2025-06-12 02:00:00,Amritsar,2253
2025-06-12 03:00:00,Patna,2234
2025-06-12 04:00:00,Amritsar,2026
2025-06-12 05:00:00,Hubli,2220
2025-06-12 06:00:00,Patna,2293
2025-06-12 07:00:00,Amritsar,2246
2025-06-12 08:00:00,Aurangabad,1969
2025-06-12 09:00:00,Ranchi,2872
2025-06-12 10:00:00,Vadodara,2383
2025-06-12 11:00:00,Chennai,3033
2025-06-12 12:00:00,Amritsar,2543
2025-06-12 13:00:00,Kota,3109
2025-06-12 14:00:00,Ranchi,2006
2025-06-12 15:00:00,Pune,2751
2025-06-12 16:00:00,Bhopal,2731
2025-06-12 17:00:00,Pune,2663
2025-06-12 18:00:00,Vadodara,4766
2025-06-12 19:00:00,Howrah,4464
2025-06-12 20:00:00,Guwahati,3586
2025-06-12 21:00:00,Amritsar,3894
2025-06-12 22:00:00,Patna,2866
2025-06-12 23:00:00,Thane,1763
2025-06-13 00:00:00,Allahabad,2169
2025-06-13 01:00:00,Kolkata,1766
2025-06-13 02:00:00,Ranchi,1759
2025-06-13 03:00:00,Vadodara,2510
2025-06-13 04:00:00,Nashik,1444
2025-06-13 05:00:00,Ranchi,1842
2025-06-13 06:00:00,Navi Mumbai,1746
2025-06-13 07:00:00,Nagpur,1743
2025-06-13 08:00:00,Navi Mumbai,1784
2025-06-13 09:00:00,Raipur,2381
2025-06-13 10:00:00,Vasai,2642
2025-06-13 11:00:00,Kolkata,3347
2025-06-13 12:00:00,Kalyan,2876
2025-06-13 13:00:00,Rajkot,3271
2025-06-13 14:00:00,Guwahati,2525
2025-06-13 15:00:00,Aurangabad,1981
2025-06-13 16:00:00,Jaipur,3046
2025-06-13 17:00:00,Jodhpur,2137
2025-06-13 18:00:00,Kanpur,4031
2025-06-13 19:00:00,Nashik,3974
2025-06-13 20:00:00,Amritsar,4361
2025-06-13 21:00:00,Allahabad,3301
2025-06-13 22:00:00,Agra,3130
2025-06-13 23:00:00,Madurai,1496
2025-06-14 00:00:00,Lucknow,2220
2025-06-14 01:00:00,Jodhpur,1778
2025-06-14 02:00:00,Jaipur,2300
2025-06-14 03:00:00,Navi Mumbai,1804
2025-06-14 04:00:00,Bangalore,2216
2025-06-14 05:00:00,Kanpur,2379
2025-06-14 06:00:00,Ghaziabad,1765
2025-06-14 07:00:00,Srinagar,2293
2025-06-14 08:00:00,Raipur,2222
2025-06-14 09:00:00,Agra,1860
2025-06-14 10:00:00,Howrah,2579
2025-06-14 11:00:00,Kanpur,2749
2025-06-14 12:00:00,Kalyan,2699
2025-06-14 13:00:00,Thane,2889
2025-06-14 14:00:00,Bhopal,2467
2025-06-14 15:00:00,Srinagar,2540
2025-06-14 16:00:00,Lucknow,2885
2025-06-14 17:00:00,Hyderabad,1897
2025-06-14 18:00:00,Meerut,3513
2025-06-14 19:00:00,Ranchi,3934
2025-06-14 20:00:00,Dhanbad,3299
2025-06-14 21:00:00,Madurai,3128
2025-06-14 22:00:00,Ludhiana,3668
2025-06-14 23:00:00,Coimbatore,1599
2025-06-15 00:00:00,Gwalior,1706
2025-06-15 01:00:00,Navi Mumbai,2367
2025-06-15 02:00:00,Rajkot,2043
2025-06-15 03:00:00,Patna,1466
2025-06-15 04:00:00,Aurangabad,1678
2025-06-15 05:00:00,Meerut,2234
2025-06-15 06:00:00,Ranchi,1685
2025-06-15 07:00:00,Kolkata,2141
2025-06-15 08:00:00,Meerut,2051
2025-06-15 09:00:00,Lucknow,2954
2025-06-15 10:00:00,Srinagar,1967
2025-06-15 11:00:00,Agra,2294
2025-06-15 12:00:00,Allahabad,1910
2025-06-15 13:00:00,Madurai,3162
2025-06-15 14:00:00,Indore,2683
2025-06-15 15:00:00,Delhi,2289
2025-06-15 16:00:00,Gwalior,2093
2025-06-15 17:00:00,Vijayawada,3101
2025-06-15 18:00:00,Jaipur,3573
2025-06-15 19:00:00,Nagpur,4212
2025-06-15 20:00:00,Chennai,3184
2025-06-15 21:00:00,Bangalore,4067
2025-06-15 22:00:00,Jabalpur,3031
2025-06-15 23:00:00,Meerut,1599
2025-06-16 00:00:00,Faridabad,1912
2025-06-16 01:00:00,Hubli,1722
2025-06-16 02:00:00,Vijayawada,1422
2025-06-16 03:00:00,Pune,1847
2025-06-16 04:00:00,Mumbai,2240
2025-06-16 05:00:00,Mumbai,1353
2025-06-16 06:00:00,Amritsar,1396
2025-06-16 07:00:00,Howrah,1728
2025-06-16 08:00:00,Indore,1782
2025-06-16 09:00:00,Kanpur,2746
2025-06-16 10:00:00,Hyderabad,2243
2025-06-16 11:00:00,Chennai,2009
2025-06-16 12:00:00,Howrah,2435
2025-06-16 13:00:00,Lucknow,2841
2025-06-16 14:00:00,Vasai,2333
2025-06-16 15:00:00,Ranchi,2153
2025-06-16 16:00:00,Vijayawada,3172
2025-06-16 17:00:00,Nashik,2309
2025-06-16 18:00:00,Guwahati,3306
2025-06-16 19:00:00,Delhi,3005
2025-06-16 20:00:00,Srinagar,4196
2025-06-16 21:00:00,Gwalior,3716
2025-06-16 22:00:00,Madurai,3496
2025-06-16 23:00:00,Faridabad,1783
2025-06-17 00:00:00,Nashik,2083
2025-06-17 01:00:00,Varanasi,2265
2025-06-17 02:00:00,Vijayawada,1702
2025-06-17 03:00:00,Kanpur,1776
2025-06-17 04:00:00,Faridabad,2235
2025-06-17 05:00:00,Pune,1491
2025-06-17 06:00:00,Madurai,2239
2025-06-17 07:00:00,Pune,2245
2025-06-17 08:00:00,Chennai,1600
2025-06-17 09:00:00,Howrah,2507
2025-06-17 10:00:00,Aurangabad,1975
2025-06-17 11:00:00,Nashik,2826
2025-06-17 12:00:00,Chennai,2531
2025-06-17 13:00:00,Bangalore,2783
2025-06-17 14:00:00,Delhi,2710
2025-06-17 15:00:00,Faridabad,2400
2025-06-17 16:00:00,Agra,2710
2025-06-17 17:00:00,Chandigarh,2404
2025-06-17 18:00:00,Srinagar,3147
2025-06-17 19:00:00,Solapur,3898
2025-06-17 20:00:00,Ahmedabad,3367
2025-06-17 21:00:00,Lucknow,3734
2025-06-17 22:00:00,Ranchi,4444
2025-06-17 23:00:00,Chennai,2283
2025-06-18 00:00:00,Gwalior,2104
2025-06-18 01:00:00,Allahabad,1540
2025-06-18 02:00:00,Bhopal,1737
2025-06-18 03:00:00,Coimbatore,1650
2025-06-18 04:00:00,Guwahati,1546
2025-06-18 05:00:00,Kanpur,1980
2025-06-18 06:00:00,Lucknow,1942
2025-06-18 07:00:00,Vasai,1546
2025-06-18 08:00:00,Agra,1681
2025-06-18 09:00:00,Raipur,2679
2025-06-18 10:00:00,Mumbai,1937
2025-06-18 11:00:00,Gwalior,2132
2025-06-18 12:00:00,Jabalpur,2478
2025-06-18 13:00:00,Allahabad,3229
2025-06-18 14:00:00,Varanasi,2432
2025-06-18 15:00:00,Agra,2650
2025-06-18 16:00:00,Vasai,3086
2025-06-18 17:00:00,Faridabad,2305
2025-06-18 18:00:00,Kanpur,4190
2025-06-18 19:00:00,Indore,3383
2025-06-18 20:00:00,Aurangabad,3805
2025-06-18 21:00:00,Jodhpur,3917
2025-06-18 22:00:00,Bangalore,4033
2025-06-18 23:00:00,Ranchi,1713
2025-06-19 00:00:00,Coimbatore,1789
2025-06-19 01:00:00,Indore,1548
2025-06-19 02:00:00,Solapur,1739
2025-06-19 03:00:00,Nagpur,1626
2025-06-19 04:00:00,Meerut,1645
2025-06-19 05:00:00,Kanpur,2282
2025-06-19 06:00:00,Meerut,1371
2025-06-19 07:00:00,Faridabad,2151
2025-06-19 08:00:00,Nagpur,2247
2025-06-19 09:00:00,Ranchi,2825
2025-06-19 10:00:00,Bangalore,2191
2025-06-19 11:00:00,Nagpur,2494
2025-06-19 12:00:00,Vasai,3150
2025-06-19 13:00:00,Hubli,2455
2025-06-19 14:00:00,Agra,3036
2025-06-19 15:00:00,Vasai,2817
2025-06-19 16:00:00,Madurai,2931
2025-06-19 17:00:00,Solapur,2352
2025-06-19 18:00:00,Pune,3073
2025-06-19 19:00:00,Jaipur,4388
2025-06-19 20:00:00,Chandigarh,3319
2025-06-19 21:00:00,Ranchi,3462
2025-06-19 22:00:00,Gwalior,3432
2025-06-19 23:00:00,Dhanbad,1611
2025-06-20 00:00:00,Kota,2272
2025-06-20 01:00:00,Faridabad,1401
2025-06-20 02:00:00,Amritsar,1685
2025-06-20 03:00:00,Meerut,2324
2025-06-20 04:00:00,Gwalior,2060
2025-06-20 05:00:00,Indore,2264
2025-06-20 06:00:00,Chandigarh,2200
2025-06-20 07:00:00,Kota,1306
2025-06-20 08:00:00,Vijayawada,2126
2025-06-20 09:00:00,Howrah,2583
2025-06-20 10:00:00,Jabalpur,2475
2025-06-20 11:00:00,Bhopal,2873
2025-06-20 12:00:00,Ghaziabad,3141
2025-06-20 13:00:00,Ranchi,2688
2025-06-20 14:00:00,Kanpur,2481
2025-06-20 15:00:00,Dhanbad,3010
2025-06-20 16:00:00,Srinagar,2479
2025-06-20 17:00:00,Ludhiana,2638
2025-06-20 18:00:00,Ghaziabad,4020
2025-06-20 19:00:00,Nagpur,3119
2025-06-20 20:00:00,Solapur,3254
2025-06-20 21:00:00,Ranchi,2612
2025-06-20 22:00:00,Bhopal,4105
2025-06-20 23:00:00,Amritsar,1996
2025-06-21 00:00:00,Guwahati,1995
2025-06-21 01:00:00,Guwahati,2285
2025-06-21 02:00:00,Kanpur,1818
2025-06-21 03:00:00,Lucknow,1786
2025-06-21 04:00:00,Howrah,1659
2025-06-21 05:00:00,Ranchi,1972
2025-06-21 06:00:00,Amritsar,1856
2025-06-21 07:00:00,Kalyan,1843
2025-06-21 08:00:00,Kalyan,2237
2025-06-21 09:00:00,Varanasi,2945
2025-06-21 10:00:00,Madurai,1886
2025-06-21 11:00:00,Nagpur,2555
2025-06-21 12:00:00,Vadodara,3005
2025-06-21 13:00:00,Jaipur,3041
2025-06-21 14:00:00,Amritsar,2705
2025-06-21 15:00:00,Navi Mumbai,2445
2025-06-21 16:00:00,Faridabad,2851
2025-06-21 17:00:00,Kota,3498
2025-06-21 18:00:00,Rajkot,4138
2025-06-21 19:00:00,Howrah,3325
2025-06-21 20:00:00,Amritsar,3753
2025-06-21 21:00:00,Chandigarh,3931
2025-06-21 22:00:00,Madurai,3415
2025-06-21 23:00:00,Meerut,2101
2025-06-22 00:00:00,Jabalpur,2012
2025-06-22 01:00:00,Jodhpur,1649
2025-06-22 02:00:00,Chennai,1847
2025-06-22 03:00:00,Ghaziabad,2225
2025-06-22 04:00:00,Coimbatore,2264
2025-06-22 05:00:00,Faridabad,2438
2025-06-22 06:00:00,Dhanbad,1982
2025-06-22 07:00:00,Faridabad,1725
2025-06-22 08:00:00,Madurai,1617
2025-06-22 09:00:00,Bhopal,2515
2025-06-22 10:00:00,Aurangabad,2517
2025-06-22 11:00:00,Madurai,3300
2025-06-22 12:00:00,Agra,2113
2025-06-22 13:00:00,Rajkot,2866
2025-06-22 14:00:00,Gwalior,2914
2025-06-22 15:00:00,Vadodara,2352
2025-06-22 16:00:00,Visakhapatnam,2288
2025-06-22 17:00:00,Lucknow,2579
2025-06-22 18:00:00,Ranchi,4318
2025-06-22 19:00:00,Delhi,3949
2025-06-22 20:00:00,Vijayawada,4660
2025-06-22 21:00:00,Agra,3456
2025-06-22 22:00:00,Ludhiana,4437
2025-06-22 23:00:00,Meerut,1609
2025-06-23 00:00:00,Madurai,2284
2025-06-23 01:00:00,Kanpur,2367
2025-06-23 02:00:00,Allahabad,1613
2025-06-23 03:00:00,Raipur,1932
2025-06-23 04:00:00,Delhi,1590
2025-06-23 05:00:00,Lucknow,1467
2025-06-23 06:00:00,Chennai,1529
2025-06-23 07:00:00,Chennai,2363
2025-06-23 08:00:00,Agra,2062
2025-06-23 09:00:00,Patna,3076
2025-06-23 10:00:00,Madurai,2818
2025-06-23 11:00:00,Srinagar,2578
2025-06-23 12:00:00,Kalyan,2171
2025-06-23 13:00:00,Ranchi,2642
2025-06-23 14:00:00,Madurai,3336
2025-06-23 15:00:00,Thane,3061
2025-06-23 16:00:00,Chandigarh,2428
2025-06-23 17:00:00,Bangalore,2344
2025-06-23 18:00:00,Faridabad,3911
2025-06-23 19:00:00,Rajkot,4040
2025-06-23 20:00:00,Visakhapatnam,3530
2025-06-23 21:00:00,Bhopal,3685
2025-06-23 22:00:00,Kota,3525
2025-06-23 23:00:00,Mumbai,1418
2025-06-24 00:00:00,Kanpur,1774
2025-06-24 01:00:00,Bangalore,1319
2025-06-24 02:00:00,Kanpur,1273
2025-06-24 03:00:00,Kalyan,1489
2025-06-24 04:00:00,Agra,2288
2025-06-24 05:00:00,Indore,1949
2025-06-24 06:00:00,Pune,1570
2025-06-24 07:00:00,Nagpur,1710
2025-06-24 08:00:00,Delhi,1773
2025-06-24 09:00:00,Chandigarh,2394
2025-06-24 10:00:00,Navi Mumbai,2796
2025-06-24 11:00:00,Faridabad,2283
2025-06-24 12:00:00,Patna,2697
2025-06-24 13:00:00,Vadodara,2356
2025-06-24 14:00:00,Navi Mumbai,2253
2025-06-24 15:00:00,Kota,2540
2025-06-24 16:00:00,Kolkata,3173
2025-06-24 17:00:00,Allahabad,2813
2025-06-24 18:00:00,Gwalior,3767
2025-06-24 19:00:00,Delhi,3931
2025-06-24 20:00:00,Patna,2948
2025-06-24 21:00:00,Coimbatore,2795
2025-06-24 22:00:00,Bhopal,3949
2025-06-24 23:00:00,Navi Mumbai,2462
2025-06-25 00:00:00,Meerut,1356
2025-06-25 01:00:00,Navi Mumbai,2067
2025-06-25 02:00:00,Guwahati,1835
2025-06-25 03:00:00,Amritsar,1648
2025-06-25 04:00:00,Aurangabad,2449
2025-06-25 05:00:00,Amritsar,2321
2025-06-25 06:00:00,Indore,1852
2025-06-25 07:00:00,Jaipur,2269
2025-06-25 08:00:00,Indore,2370
2025-06-25 09:00:00,Gwalior,2738
2025-06-25 10:00:00,Bhopal,2094
2025-06-25 11:00:00,Jabalpur,2115
2025-06-25 12:00:00,Pune,3071
2025-06-25 13:00:00,Meerut,3093
2025-06-25 14:00:00,Thane,2402
2025-06-25 15:00:00,Vasai,2630
2025-06-25 16:00:00,Bhopal,3027
2025-06-25 17:00:00,Kolkata,3161
2025-06-25 18:00:00,Kolkata,3925
2025-06-25 19:00:00,Kota,3770
2025-06-25 20:00:00,Lucknow,3272
2025-06-25 21:00:00,Dhanbad,3618
2025-06-25 22:00:00,Chandigarh,4138
2025-06-25 23:00:00,Vasai,1856
2025-06-26 00:00:00,Pune,2507
2025-06-26 01:00:00,Allahabad,2390
2025-06-26 02:00:00,Thane,2116
2025-06-26 03:00:00,Pune,1590
2025-06-26 04:00:00,Chennai,2366
2025-06-26 05:00:00,Srinagar,2427
2025-06-26 06:00:00,Kota,2358
2025-06-26 07:00:00,Ranchi,1921
2025-06-26 08:00:00,Pune,2066
2025-06-26 09:00:00,Chennai,2086
2025-06-26 10:00:00,Navi Mumbai,2800
2025-06-26 11:00:00,Meerut,3374
2025-06-26 12:00:00,Solapur,2107
2025-06-26 13:00:00,Mumbai,2396
2025-06-26 14:00:00,Ludhiana,2527
2025-06-26 15:00:00,Varanasi,2704
2025-06-26 16:00:00,Dhanbad,2808
2025-06-26 17:00:00,Rajkot,3382
2025-06-26 18:00:00,Hubli,4601
2025-06-26 19:00:00,Raipur,3410
2025-06-26 20:00:00,Navi Mumbai,3708
2025-06-26 21:00:00,Pune,4089
2025-06-26 22:00:00,Vasai,2767
2025-06-26 23:00:00,Varanasi,2272
2025-06-27 00:00:00,Navi Mumbai,1399
2025-06-27 01:00:00,Aurangabad,1860
2025-06-27 02:00:00,Agra,2488
2025-06-27 03:00:00,Kota,1994
2025-06-27 04:00:00,Agra,1556
2025-06-27 05:00:00,Vasai,1832
2025-06-27 06:00:00,Bhopal,1396
2025-06-27 07:00:00,Hubli,1991
2025-06-27 08:00:00,Hubli,2345
2025-06-27 09:00:00,Chandigarh,2178
2025-06-27 10:00:00,Jodhpur,2663
2025-06-27 11:00:00,Ahmedabad,2121
2025-06-27 12:00:00,Ahmedabad,3074
2025-06-27 13:00:00,Patna,2884
2025-06-27 14:00:00,Srinagar,1936
2025-06-27 15:00:00,Faridabad,2890
2025-06-27 16:00:00,Faridabad,2396
2025-06-27 17:00:00,Nashik,2336
2025-06-27 18:00:00,Howrah,4556
2025-06-27 19:00:00,Jaipur,4051
2025-06-27 20:00:00,Coimbatore,3487
2025-06-27 21:00:00,Howrah,3452
2025-06-27 22:00:00,Coimbatore,4452
2025-06-27 23:00:00,Gwalior,1276
2025-06-28 00:00:00,Jabalpur,2291
2025-06-28 01:00:00,Lucknow,1492
2025-06-28 02:00:00,Kanpur,2112
2025-06-28 03:00:00,Vijayawada,2543
2025-06-28 04:00:00,Navi Mumbai,2267
2025-06-28 05:00:00,Bangalore,1662
2025-06-28 06:00:00,Kalyan,1542
2025-06-28 07:00:00,Coimbatore,1497
2025-06-28 08:00:00,Visakhapatnam,2345
2025-06-28 09:00:00,Patna,2362
2025-06-28 10:00:00,Navi Mumbai,2613
2025-06-28 11:00:00,Meerut,3416
2025-06-28 12:00:00,Chennai,2859
2025-06-28 13:00:00,Jabalpur,2931
2025-06-28 14:00:00,Gwalior,3302
2025-06-28 15:00:00,Agra,2782
2025-06-28 16:00:00,Vasai,3437
2025-06-28 17:00:00,Delhi,2663
2025-06-28 18:00:00,Navi Mumbai,3085
2025-06-28 19:00:00,Amritsar,4115
2025-06-28 20:00:00,Kota,3857
2025-06-28 21:00:00,Indore,4093
2025-06-28 22:00:00,Chennai,2894
2025-06-28 23:00:00,Varanasi,2408
2025-06-29 00:00:00,Thane,2131
2025-06-29 01:00:00,Nagpur,1999
2025-06-29 02:00:00,Srinagar,2497
2025-06-29 03:00:00,Solapur,2460
2025-06-29 04:00:00,Madurai,2187
2025-06-29 05:00:00,Kanpur,2426
2025-06-29 06:00:00,Madurai,2237
2025-06-29 07:00:00,Visakhapatnam,1450
2025-06-29 08:00:00,Kota,2182
2025-06-29 09:00:00,Nashik,2363
2025-06-29 10:00:00,Kolkata,2745
2025-06-29 11:00:00,Amritsar,2457
2025-06-29 12:00:00,Allahabad,3296
2025-06-29 13:00:00,Ludhiana,2201
2025-06-29 14:00:00,Nashik,2884
2025-06-29 15:00:00,Patna,2593
2025-06-29 16:00:00,Vijayawada,3364
2025-06-29 17:00:00,Lucknow,1908
2025-06-29 18:00:00,Rajkot,4055
2025-06-29 19:00:00,Meerut,3347
2025-06-29 20:00:00,Mumbai,3428
2025-06-29 21:00:00,Jaipur,3772
2025-06-29 22:00:00,Amritsar,3855
2025-06-29 23:00:00,Vijayawada,2062
2025-06-30 00:00:00,Patna,1510
2025-06-30 01:00:00,Kalyan,1727
2025-06-30 02:00:00,Chennai,2100
2025-06-30 03:00:00,Gwalior,1824
2025-06-30 04:00:00,Kalyan,2207
2025-06-30 05:00:00,Indore,1519
2025-06-30 06:00:00,Agra,2256
2025-06-30 07:00:00,Delhi,2077
2025-06-30 08:00:00,Pune,1802
2025-06-30 09:00:00,Vadodara,3081
2025-06-30 10:00:00,Chennai,2629
2025-06-30 11:00:00,Kolkata,2120
2025-06-30 12:00:00,Kota,2971
2025-06-30 13:00:00,Jaipur,2826
2025-06-30 14:00:00,Pune,2789
2025-06-30 15:00:00,Vijayawada,2234
2025-06-30 16:00:00,Coimbatore,3134
2025-06-30 17:00:00,Kolkata,2375
2025-06-30 18:00:00,Faridabad,3390
2025-06-30 19:00:00,Srinagar,4375
2025-06-30 20:00:00,Vasai,3468
2025-06-30 21:00:00,Lucknow,3100
2025-06-30 22:00:00,Vasai,3629
2025-06-30 23:00:00,Rajkot,1563
2025-07-01 00:00:00,Aurangabad,2066
2025-07-01 01:00:00,Kota,1852
2025-07-01 02:00:00,Jodhpur,1760
2025-07-01 03:00:00,Srinagar,1533
2025-07-01 04:00:00,Howrah,1919
2025-07-01 05:00:00,Howrah,1784
2025-07-01 06:00:00,Mumbai,2238
2025-07-01 07:00:00,Thane,1369
2025-07-01 08:00:00,Indore,2068
2025-07-01 09:00:00,Ludhiana,2693
2025-07-01 10:00:00,Vasai,2799
2025-07-01 11:00:00,Kalyan,3021
2025-07-01 12:00:00,Kanpur,2255
2025-07-01 13:00:00,Jaipur,2931
2025-07-01 14:00:00,Vijayawada,2838
2025-07-01 15:00:00,Bangalore,2697
2025-07-01 16:00:00,Kanpur,2290
2025-07-01 17:00:00,Jaipur,3126
2025-07-01 18:00:00,Solapur,3878
2025-07-01 19:00:00,Visakhapatnam,2563
2025-07-01 20:00:00,Ludhiana,3679
2025-07-01 21:00:00,Pune,3288
2025-07-01 22:00:00,Dhanbad,4910
2025-07-01 23:00:00,Amritsar,2272
2025-07-02 00:00:00,Rajkot,1533
2025-07-02 01:00:00,Raipur,1554
2025-07-02 02:00:00,Solapur,2251
2025-07-02 03:00:00,Aurangabad,2175
2025-07-02 04:00:00,Vasai,1918
2025-07-02 05:00:00,Amritsar,2081
