Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
KOLKATA,Behala,Zone-B,Commercial Hub,Old Town-568,2,COMMERCIAL,1059,994,888279.37,2577.649
SOUTH DELHI,Saket,Zone-A,East Section,New Extension-224,2,COMMERCIAL,221,211,282807.22,388.257
JAMMU,Gandhi Nagar,Rural,Main Bazaar,Business Park-844,2,COMMERCIAL,537,460,325129.59,805.763
KARGIL,Town Division,W4,Main Bazaar,Complex Road-488,2,COMMERCIAL,1048,974,1312924.88,3446.675
CHANDIGARH,Sector 17,N1,North Section,Plaza Street-854,2,COMMERCIAL,713,636,228593.96,921.14
PUDUCHERRY,Rural,E3,North Section,Old Town-990,2,COMMERCIAL,850,793,1191659.75,3790.66
PORT BLAIR,City Circle,N1,South Section,Old Town-843,2,COMMERCIAL,1448,1395,518615.89,3335.525
SILVASSA,Industrial Circle,N1,Commercial Hub,Market Area-790,2,COMMERCIAL,261,255,255622.69,784.934
DAMAN,Nani Daman,Industrial,Main Bazaar,Complex Road-918,2,COMMERCIAL,1303,1187,582266.74,3295.677
VIJAYAWADA,Besant Road,N1,West Section,High Street-202,2,COMMERCIAL,945,927,1065540.82,5133.974
PASIGHAT,East Siang,Central,Station Road,Plaza Street-287,2,COMMERCIAL,1033,925,1043468.69,4437.703
DIBRUGARH,Central,S2,Main Bazaar,Business Park-934,2,COMMERCIAL,806,767,1204300.07,3987.093
MUZAFFARPUR,Town Division,Rural,North Section,Old Town-712,2,COMMERCIAL,1497,1329,1593827.77,6947.775
RAIPUR,Rural Circle,Metro,East Section,Complex Road-573,2,COMMERCIAL,1185,1141,835747.28,6201.951
PANAJI,Division II,Central,Commercial Hub,Complex Road-983,2,COMMERCIAL,19,18,14033.97,54.235
AHMEDABAD,Navrangpura,W4,North Section,Business Park-477,2,COMMERCIAL,1034,999,1380020.85,1302.588
FARIDABAD,Greater Faridabad,E3,Main Bazaar,Plaza Street-266,2,COMMERCIAL,661,586,153461.97,2597.802
DHARAMSHALA,Kangra,S2,East Section,New Extension-233,2,COMMERCIAL,596,592,709058.43,1281.795
JAMSHEDPUR,Jamshedpur Circle,Rural,West Section,Market Area-626,2,COMMERCIAL,580,535,155581.49,1513.669
MYSURU,Rural,Metro,West Section,Old Town-716,2,COMMERCIAL,1216,1051,533005.89,3371.134
TRIVANDRUM,Statue,Central,Main Bazaar,Business Park-200,2,COMMERCIAL,1226,1220,1794442.6,2452.935
INDORE,Vijay Nagar,Zone-A,West Section,Old Town-296,2,COMMERCIAL,729,663,869276.11,3430.693
PUNE,Kothrud,S2,Station Road,High Street-853,2,COMMERCIAL,1129,1044,680507.97,1568.765
IMPHAL,Division I,Industrial,Main Bazaar,New Extension-544,2,COMMERCIAL,921,799,931186.54,3605.825
SHILLONG,West Khasi,W4,West Section,Market Area-984,2,COMMERCIAL,715,645,462411.97,1031.979
AIZAWL,Division II,Central,Station Road,Business Park-922,2,COMMERCIAL,1159,1132,395686.36,3476.119
KOHIMA,Rural,Zone-B,West Section,Plaza Street-217,2,COMMERCIAL,1447,1294,1100214.64,6637.069
BHUBANESWAR,BED,Town,Main Bazaar,Old Town-678,2,COMMERCIAL,1192,1047,1333650.15,2321.715
LUDHIANA,Model Town,Town,East Section,Old Town-523,2,COMMERCIAL,46,40,20055.57,97.751
JODHPUR,City,W4,Station Road,Complex Road-860,2,COMMERCIAL,496,490,286172.99,1610.071
GANGTOK,Division II,Central,Commercial Hub,High Street-953,2,COMMERCIAL,1199,1092,795414.17,1886.714
CHENNAI,T Nagar,Zone-B,South Section,Complex Road-517,2,COMMERCIAL,1021,931,476078.57,4381.825
WARANGAL,Rural,S2,North Section,Business Park-723,2,COMMERCIAL,204,201,175232.44,1023.339
AGARTALA,Division II,S2,Commercial Hub,High Street-864,2,COMMERCIAL,732,672,814812.01,2278.705
LUCKNOW,Hazratganj,Zone-B,Station Road,Plaza Street-531,2,COMMERCIAL,924,840,1353801.55,3806.011
HALDWANI,Kathgodam,Zone-B,Station Road,Business Park-366,2,COMMERCIAL,1487,1355,672505.69,4649.148
SILIGURI,Sevoke Road,S2,Main Bazaar,Business Park-867,2,COMMERCIAL,779,700,1059624.49,1404.749
CENTRAL DELHI,Paharganj,Zone-A,East Section,High Street-467,2,COMMERCIAL,156,136,77736.72,843.201
JAMMU,Canal Division,S2,Station Road,Plaza Street-112,2,COMMERCIAL,839,824,1222802.56,4246.366
LEH,Town Division,E3,West Section,Old Town-366,2,COMMERCIAL,1284,1126,1156437.26,4473.892
CHANDIGARH,Sector 35,Rural,South Section,New Extension-377,2,COMMERCIAL,772,741,339659.63,1565.635
PUDUCHERRY,Town Division,Zone-B,North Section,Business Park-757,2,COMMERCIAL,849,806,315574.7,1525.578
PORT BLAIR,City Circle,E3,Station Road,Business Park-639,2,COMMERCIAL,554,539,785377.23,2956.937
SILVASSA,Industrial Circle,Zone-B,South Section,Market Area-263,2,COMMERCIAL,582,575,516025.25,819.676
DAMAN,Nani Daman,Metro,North Section,Business Park-257,2,COMMERCIAL,370,321,439888.63,1425.713
TIRUPATI,Balaji Colony,W4,East Section,Business Park-923,2,COMMERCIAL,467,402,380310.6,608.195
ITANAGAR,Naharlagun,E3,Main Bazaar,Old Town-742,2,COMMERCIAL,210,192,139996.61,262.396
DIBRUGARH,Central,Zone-B,East Section,New Extension-134,2,COMMERCIAL,362,352,451844.25,1001.938
PATNA,PESU East,Industrial,North Section,Market Area-407,2,COMMERCIAL,634,606,363154.67,2513.589
RAIPUR,City Circle,S2,Commercial Hub,Plaza Street-939,2,COMMERCIAL,1369,1354,469742.15,3028.507
MARGAO,Division IV,Town,Commercial Hub,High Street-517,2,COMMERCIAL,551,508,553078.64,1028.858
SURAT,Varachha,N1,South Section,Plaza Street-209,2,COMMERCIAL,1373,1258,460353.13,2521.374
FARIDABAD,Old Faridabad,N1,Main Bazaar,Complex Road-349,2,COMMERCIAL,386,334,463624.36,1411.554
DHARAMSHALA,Town,Zone-B,Station Road,Plaza Street-873,2,COMMERCIAL,1430,1256,1403153.67,5171.322
JAMSHEDPUR,Adityapur,N1,South Section,Business Park-797,2,COMMERCIAL,712,678,756748.48,1216.304
HUBBALLI,Rural,Zone-A,South Section,Complex Road-393,2,COMMERCIAL,67,60,77250.83,222.451
TRIVANDRUM,Statue,Industrial,South Section,Business Park-171,2,COMMERCIAL,715,688,1026511.88,3866.313
BHOPAL,City,Central,East Section,Old Town-454,2,COMMERCIAL,1192,1131,711272.77,3406.812
MUMBAI,Bandra,Town,Commercial Hub,High Street-690,2,COMMERCIAL,920,913,1338073.75,1549.964
IMPHAL,Division I,E3,Station Road,Old Town-858,2,COMMERCIAL,1446,1338,1415269.73,3022.246
SHILLONG,East Khasi,Zone-A,Commercial Hub,New Extension-793,2,COMMERCIAL,180,165,59499.35,628.311
AIZAWL,Division II,Rural,Commercial Hub,Old Town-390,2,COMMERCIAL,1257,1179,637730.33,6162.716
KOHIMA,Rural,Rural,North Section,New Extension-639,2,COMMERCIAL,201,196,91743.39,1051.301
CUTTACK,CDD,Central,Commercial Hub,Old Town-646,2,COMMERCIAL,118,100,48200.18,295.099
LUDHIANA,Model Town,W4,Main Bazaar,High Street-737,2,COMMERCIAL,399,339,296636.28,1740.433
JODHPUR,Sardarpura,Central,Main Bazaar,Business Park-195,2,COMMERCIAL,363,332,472544.54,1342.592
GANGTOK,Division II,Zone-B,North Section,Market Area-882,2,COMMERCIAL,435,433,428863.45,911.308
CHENNAI,T Nagar,Metro,South Section,Business Park-854,2,COMMERCIAL,722,699,837746.71,3257.647
HYDERABAD,Secunderabad,W4,West Section,Business Park-770,2,COMMERCIAL,709,664,985083.64,1982.019
AGARTALA,Division II,N1,West Section,Market Area-440,2,COMMERCIAL,1171,1009,472963.61,1523.624
NOIDA,Sector 62,Town,Commercial Hub,Plaza Street-314,2,COMMERCIAL,11,10,10719.46,13.608
DEHRADUN,North,Rural,Station Road,Complex Road-457,2,COMMERCIAL,988,880,319646.19,4024.46
SILIGURI,Sevoke Road,N1,East Section,Business Park-751,2,COMMERCIAL,166,142,67949.77,674.222
SOUTH DELHI,Hauz Khas,Metro,Commercial Hub,Old Town-831,2,COMMERCIAL,813,789,713444.48,3545.502
SRINAGAR,Division I,Industrial,West Section,Plaza Street-911,2,COMMERCIAL,1127,993,412638.91,2103.038
KARGIL,Town Division,Metro,North Section,Business Park-525,2,COMMERCIAL,618,568,855064.06,2972.436
CHANDIGARH,Sector 35,E3,Commercial Hub,Plaza Street-252,2,COMMERCIAL,567,532,501375.97,1403.929
PUDUCHERRY,Town Division,N1,Commercial Hub,Market Area-158,2,COMMERCIAL,31,30,46492.14,138.887
PORT BLAIR,City Circle,Town,Station Road,Market Area-366,2,COMMERCIAL,1238,1155,1553993.84,3594.676
SILVASSA,Industrial Circle,W4,North Section,Market Area-634,2,COMMERCIAL,1459,1313,886625.2,3766.317
DAMAN,Moti Daman,E3,West Section,Plaza Street-788,2,COMMERCIAL,927,842,1118844.68,4513.09
VISAKHAPATNAM,Steel Plant,N1,Main Bazaar,Market Area-371,2,COMMERCIAL,24,23,11927.8,50.531
PASIGHAT,East Siang,Central,East Section,New Extension-644,2,COMMERCIAL,25,23,13955.07,134.397
DIBRUGARH,Central,N1,Commercial Hub,Old Town-588,2,COMMERCIAL,1065,1048,1569491.96,4353.584
MUZAFFARPUR,Rural,Zone-A,Main Bazaar,Complex Road-489,2,COMMERCIAL,763,760,481122.43,1011.798
RAIPUR,Rural Circle,Town,South Section,New Extension-157,2,COMMERCIAL,1497,1476,704523.57,4462.045
MARGAO,Division IV,Zone-B,West Section,Complex Road-258,2,COMMERCIAL,873,820,1169730.39,2177.558
VADODARA,Sayajiganj,W4,North Section,Business Park-581,2,COMMERCIAL,200,189,228366.78,981.537
GURUGRAM,City,Metro,East Section,High Street-405,2,COMMERCIAL,315,307,87151.9,455.131
DHARAMSHALA,Town,N1,North Section,Complex Road-592,2,COMMERCIAL,280,250,239312.91,1323.733
JAMSHEDPUR,Adityapur,W4,North Section,Old Town-703,2,COMMERCIAL,1044,930,1395144.5,4355.188
BENGALURU,Malleswaram,W4,North Section,New Extension-827,2,COMMERCIAL,1038,949,1315753.41,3685.085
KOCHI,Ernakulam,Industrial,Commercial Hub,High Street-772,2,COMMERCIAL,606,546,394710.95,1105.271
BHOPAL,Arera Colony,Central,Commercial Hub,New Extension-992,2,COMMERCIAL,306,284,371555.33,1276.779
NAGPUR,Gandhibagh,Rural,Station Road,New Extension-468,2,COMMERCIAL,722,690,803483.66,1514.807
IMPHAL,Division I,Central,South Section,High Street-927,2,COMMERCIAL,777,768,638523.82,3422.481
SHILLONG,West Khasi,N1,Commercial Hub,High Street-187,2,COMMERCIAL,285,261,323193.09,1563.025
AIZAWL,Division II,S2,Commercial Hub,Plaza Street-969,2,COMMERCIAL,1419,1235,959131.28,7779.465
KOHIMA,Town Division,W4,North Section,High Street-253,2,COMMERCIAL,1191,1034,1602450.22,6288.676
CUTTACK,CRD,S2,South Section,Complex Road-347,2,COMMERCIAL,1041,910,980594.04,1886.796
AMRITSAR,Hall Gate,Zone-B,Commercial Hub,Business Park-514,2,COMMERCIAL,988,937,1195360.7,2121.572
JAIPUR,Malviya Nagar,S2,South Section,Complex Road-901,2,COMMERCIAL,87,76,111110.43,348.517
GANGTOK,Division II,Rural,West Section,Old Town-630,2,COMMERCIAL,1090,949,644279.98,5209.074
CHENNAI,T Nagar,Industrial,Commercial Hub,New Extension-460,2,COMMERCIAL,533,482,351329.16,2149.082
HYDERABAD,Banjara Hills,E3,Commercial Hub,Old Town-546,2,COMMERCIAL,823,741,1156315.19,3837.044
AGARTALA,Division II,Town,South Section,Market Area-105,2,COMMERCIAL,274,234,255624.15,702.657
LUCKNOW,Aliganj,W4,Main Bazaar,Plaza Street-382,2,COMMERCIAL,1182,1071,1552365.42,3756.706
HALDWANI,Town,N1,East Section,High Street-957,2,COMMERCIAL,555,478,373840.86,2249.719
SILIGURI,Town,Metro,Station Road,Business Park-429,2,COMMERCIAL,688,591,995979.78,2993.884
CENTRAL DELHI,Connaught Place,Town,Station Road,Old Town-351,2,COMMERCIAL,15,12,16293.88,82.262
SRINAGAR,Division I,Zone-A,South Section,New Extension-654,2,COMMERCIAL,133,121,161379.53,523.387
LEH,Town Division,Metro,Station Road,Market Area-393,2,COMMERCIAL,942,813,318731.43,2905.9
CHANDIGARH,Sector 17,Metro,Station Road,Complex Road-877,2,COMMERCIAL,1373,1322,1620257.75,2726.576
PUDUCHERRY,Town Division,Industrial,West Section,Market Area-602,2,COMMERCIAL,1254,1244,467814.35,2367.646
PORT BLAIR,City Circle,Metro,South Section,Plaza Street-192,2,COMMERCIAL,377,363,274262.31,1633.136
SILVASSA,Industrial Circle,Zone-A,East Section,High Street-751,2,COMMERCIAL,494,436,268249.96,2659.067
DAMAN,Moti Daman,Metro,West Section,Business Park-391,2,COMMERCIAL,422,380,164912.17,2282.163
VIJAYAWADA,Besant Road,Zone-B,Station Road,Market Area-274,2,COMMERCIAL,181,179,214472.37,900.074
PASIGHAT,Mebo,Rural,Commercial Hub,Market Area-454,2,COMMERCIAL,1074,1033,1569140.79,2557.095
GUWAHATI,Dispur,Metro,Station Road,Complex Road-326,2,COMMERCIAL,78,76,61950.23,249.401
PATNA,PESU West,Industrial,Station Road,Business Park-720,2,COMMERCIAL,58,57,64975.26,176.328
RAIPUR,Rural Circle,Zone-B,Main Bazaar,Plaza Street-785,2,COMMERCIAL,90,85,33443.91,338.505
PANAJI,Division II,Zone-B,South Section,New Extension-332,2,COMMERCIAL,839,729,900138.18,1824.505
VADODARA,Sayajiganj,Zone-B,Station Road,Old Town-476,2,COMMERCIAL,424,421,296549.02,634.604
GURUGRAM,Suburban,W4,South Section,High Street-486,2,COMMERCIAL,109,99,106334.35,477.87
DHARAMSHALA,Kangra,E3,South Section,Old Town-928,2,COMMERCIAL,1319,1153,600812.53,6686.272
JAMSHEDPUR,Jamshedpur Circle,Central,Station Road,High Street-734,2,COMMERCIAL,492,422,595734.57,1327.316
MYSURU,City,Zone-A,Commercial Hub,High Street-912,2,COMMERCIAL,471,429,647483.69,859.211
TRIVANDRUM,Pattom,Zone-A,Main Bazaar,New Extension-471,2,COMMERCIAL,962,915,569082.22,2542.439
BHOPAL,Arera Colony,N1,North Section,New Extension-158,2,COMMERCIAL,52,51,77835.67,191.587
NAGPUR,Sitabuldi,Rural,South Section,Business Park-784,2,COMMERCIAL,645,583,919149.26,1465.5
IMPHAL,Division II,W4,North Section,Old Town-171,2,COMMERCIAL,1193,1185,1293617.6,2164.734
SHILLONG,East Khasi,Industrial,North Section,Plaza Street-555,2,COMMERCIAL,1047,958,1065583.51,1743.531
AIZAWL,Division I,W4,South Section,Market Area-749,2,COMMERCIAL,248,238,258182.31,925.463
KOHIMA,Rural,Central,Station Road,High Street-179,2,COMMERCIAL,792,679,714111.58,4344.307
CUTTACK,CRD,Central,Commercial Hub,Plaza Street-450,2,COMMERCIAL,428,382,128963.55,1003.751
LUDHIANA,Model Town,Metro,South Section,High Street-957,2,COMMERCIAL,951,905,1357453.73,1225.179
JAIPUR,Vaishali,Town,Commercial Hub,Plaza Street-135,2,COMMERCIAL,1196,1044,1706061.46,5425.83
GANGTOK,Division II,Central,Commercial Hub,Business Park-884,2,COMMERCIAL,361,307,396420.01,742.581
COIMBATORE,Peelamedu,Rural,North Section,Old Town-227,2,COMMERCIAL,441,429,226134.48,803.704
HYDERABAD,Banjara Hills,Industrial,Main Bazaar,Plaza Street-403,2,COMMERCIAL,1301,1184,1950787.08,5909.448
AGARTALA,Division I,E3,South Section,Business Park-369,2,COMMERCIAL,490,468,509387.05,2555.108
NOIDA,Sector 18,S2,Main Bazaar,Plaza Street-458,2,COMMERCIAL,855,825,965292.97,1249.819
HALDWANI,Town,Metro,South Section,Plaza Street-106,2,COMMERCIAL,1114,1093,1556471.94,4699.526
SILIGURI,Town,W4,South Section,Business Park-860,2,COMMERCIAL,1361,1230,1019589.37,3893.894
CENTRAL DELHI,Paharganj,S2,Commercial Hub,Old Town-106,2,COMMERCIAL,463,459,440701.23,795.863
SRINAGAR,Division II,Metro,South Section,Complex Road-441,2,COMMERCIAL,1323,1283,690314.85,6733.643
KARGIL,Town Division,Industrial,South Section,Market Area-664,2,COMMERCIAL,1223,1173,353597.04,6216.317
CHANDIGARH,Sector 17,Zone-A,West Section,New Extension-245,2,COMMERCIAL,586,558,789005.4,3055.432
PUDUCHERRY,Rural,Zone-B,North Section,Complex Road-249,2,COMMERCIAL,1132,1050,652573.72,4095.08
PORT BLAIR,City Circle,Central,East Section,High Street-593,2,COMMERCIAL,1175,1140,290174.49,1523.174
SILVASSA,Industrial Circle,Zone-A,North Section,Old Town-418,2,COMMERCIAL,319,300,422961.21,1477.486
DAMAN,Nani Daman,Industrial,West Section,Complex Road-171,2,COMMERCIAL,340,301,331346.91,425.371
VIJAYAWADA,Governorpet,Industrial,Station Road,Complex Road-384,2,COMMERCIAL,121,115,64863.23,664.477
PASIGHAT,East Siang,Metro,North Section,Complex Road-967,2,COMMERCIAL,387,376,175035.29,896.128
DIBRUGARH,Central,Zone-A,South Section,New Extension-851,2,COMMERCIAL,1465,1384,1165744.01,3442.751
PATNA,PESU West,Rural,West Section,High Street-978,2,COMMERCIAL,279,242,100526.84,656.452
RAIPUR,Rural Circle,S2,Main Bazaar,Business Park-775,2,COMMERCIAL,1465,1316,1482604.51,3684.725
MARGAO,Division III,Central,Main Bazaar,New Extension-983,2,COMMERCIAL,1347,1287,1171723.52,5300.604
VADODARA,Sayajiganj,Town,West Section,High Street-161,2,COMMERCIAL,1197,1041,1039403.73,4531.694
GURUGRAM,City,Industrial,East Section,Complex Road-938,2,COMMERCIAL,613,538,151601.78,2654.922
SHIMLA,Kasumpti,E3,North Section,Market Area-260,2,COMMERCIAL,380,371,146211.7,869.53
JAMSHEDPUR,Adityapur,Town,East Section,New Extension-816,2,COMMERCIAL,607,580,786934.62,1434.839
BENGALURU,Jayanagar,Metro,Commercial Hub,High Street-932,2,COMMERCIAL,613,585,513975.13,2392.937
KOCHI,Marine Drive,Zone-A,Station Road,New Extension-211,2,COMMERCIAL,701,621,601519.23,1725.173
BHOPAL,City,Industrial,West Section,High Street-567,2,COMMERCIAL,709,629,162352.55,1542.429
MUMBAI,Kurla,Zone-B,Commercial Hub,Plaza Street-527,2,COMMERCIAL,242,208,275189.02,585.851
IMPHAL,Division II,Central,South Section,New Extension-380,2,COMMERCIAL,795,733,1073520.47,2143.327
SHILLONG,West Khasi,N1,Commercial Hub,Complex Road-197,2,COMMERCIAL,821,805,770166.39,2648.484
AIZAWL,Division I,Zone-A,East Section,New Extension-437,2,COMMERCIAL,986,985,1207441.7,3660.675
KOHIMA,Rural,Rural,East Section,New Extension-876,2,COMMERCIAL,1191,1022,1378849.46,2977.361
BHUBANESWAR,BED,Metro,Station Road,Old Town-607,2,COMMERCIAL,779,775,358345.19,1921.724
AMRITSAR,Hall Gate,Town,Main Bazaar,Complex Road-511,2,COMMERCIAL,1440,1409,796224.44,7903.475
JODHPUR,Sardarpura,Zone-A,West Section,New Extension-130,2,COMMERCIAL,332,290,94564.34,611.217
GANGTOK,Division I,Industrial,Main Bazaar,Plaza Street-429,2,COMMERCIAL,51,48,42893.35,155.347
COIMBATORE,Peelamedu,E3,Main Bazaar,Market Area-680,2,COMMERCIAL,1145,1018,1338663.2,3594.572
WARANGAL,Rural,Central,Main Bazaar,Business Park-375,2,COMMERCIAL,1258,1135,1647886.7,3086.845
AGARTALA,Division II,Rural,East Section,Business Park-144,2,COMMERCIAL,907,848,1118469.92,1209.963
KANPUR,Civil Lines,Metro,Station Road,High Street-728,2,COMMERCIAL,1436,1340,1649048.51,2192.218
HALDWANI,Town,Zone-B,South Section,Old Town-708,2,COMMERCIAL,507,498,250560.51,1201.627
KOLKATA,Gariahat,Town,Station Road,Market Area-156,2,COMMERCIAL,1334,1214,1543501.8,2861.9
SOUTH DELHI,Hauz Khas,Industrial,West Section,Market Area-430,2,COMMERCIAL,709,610,1008509.91,961.509
JAMMU,Canal Division,Zone-A,North Section,High Street-880,2,COMMERCIAL,1309,1229,1030598.96,6639.518
KARGIL,Town Division,Town,Commercial Hub,Complex Road-740,2,COMMERCIAL,496,426,413592.55,1994.294
CHANDIGARH,Sector 17,Zone-B,South Section,Plaza Street-344,2,COMMERCIAL,379,368,168883.4,1276.138
PUDUCHERRY,Town Division,Central,Commercial Hub,Business Park-652,2,COMMERCIAL,161,138,123084.68,225.795
PORT BLAIR,City Circle,S2,West Section,Market Area-467,2,COMMERCIAL,608,590,855005.79,1001.233
SILVASSA,Industrial Circle,S2,North Section,Business Park-662,2,COMMERCIAL,1391,1293,1104524.54,5211.04
DAMAN,Moti Daman,N1,South Section,New Extension-954,2,COMMERCIAL,763,688,1116983.01,3685.423
VIJAYAWADA,Governorpet,Central,Commercial Hub,Plaza Street-369,2,COMMERCIAL,166,154,160627.07,608.533
ITANAGAR,Naharlagun,S2,Main Bazaar,Complex Road-771,2,COMMERCIAL,96,82,112022.04,254.685
GUWAHATI,Dispur,Rural,North Section,Plaza Street-320,2,COMMERCIAL,278,271,335134.84,434.454
PATNA,PESU West,E3,Commercial Hub,Market Area-839,2,COMMERCIAL,470,407,653382.29,989.675
RAIPUR,City Circle,E3,North Section,Business Park-527,2,COMMERCIAL,1011,944,930546.43,3789.695
MARGAO,Division IV,Zone-A,South Section,Business Park-819,2,COMMERCIAL,1277,1089,283279.17,3840.64
VADODARA,Sayajiganj,N1,South Section,Old Town-293,2,COMMERCIAL,660,635,184101.75,1861.304
GURUGRAM,Suburban,E3,Main Bazaar,Market Area-974,2,COMMERCIAL,93,85,34990.86,257.13
DHARAMSHALA,Kangra,Town,North Section,Complex Road-897,2,COMMERCIAL,967,942,803751.79,4124.911
RANCHI,New Capital,W4,North Section,Market Area-838,2,COMMERCIAL,1231,1062,1368889.78,2698.56
MYSURU,City,Central,South Section,Business Park-372,2,COMMERCIAL,519,450,117239.78,1441.38
KOCHI,Ernakulam,E3,Commercial Hub,New Extension-259,2,COMMERCIAL,1347,1226,1483813.27,3716.461
BHOPAL,Arera Colony,W4,Station Road,Market Area-475,2,COMMERCIAL,288,283,160525.69,1038.588
NAGPUR,Gandhibagh,Industrial,North Section,Business Park-783,2,COMMERCIAL,290,247,384793.36,726.338
IMPHAL,Division II,Rural,South Section,Business Park-525,2,COMMERCIAL,787,695,250694.11,2189.254
SHILLONG,West Khasi,Metro,North Section,New Extension-591,2,COMMERCIAL,12,11,3407.24,49.442
AIZAWL,Division I,Rural,South Section,New Extension-429,2,COMMERCIAL,1196,1097,587212.33,3843.734
KOHIMA,Rural,Zone-A,North Section,Market Area-829,2,COMMERCIAL,878,861,266002.3,2162.084
BHUBANESWAR,BCP,Rural,West Section,High Street-567,2,COMMERCIAL,1114,1087,718573.01,4712.762
AMRITSAR,Hall Gate,Metro,South Section,Business Park-329,2,COMMERCIAL,865,858,547095.25,4583.012
JAIPUR,Malviya Nagar,W4,Main Bazaar,High Street-991,2,COMMERCIAL,162,160,148320.36,348.135
GANGTOK,Division II,Town,North Section,Old Town-801,2,COMMERCIAL,339,316,340760.63,981.792
CHENNAI,Anna Nagar,Central,Main Bazaar,Plaza Street-881,2,COMMERCIAL,1374,1328,1535705.03,2796.652
WARANGAL,Rural,E3,Main Bazaar,Complex Road-892,2,COMMERCIAL,740,739,945232.98,3830.662
AGARTALA,Division II,Industrial,Station Road,New Extension-432,2,COMMERCIAL,419,362,362091.87,647.038
NOIDA,Sector 62,S2,North Section,Market Area-760,2,COMMERCIAL,1272,1103,1362413.19,6726.376
DEHRADUN,North,Rural,East Section,New Extension-487,2,COMMERCIAL,1055,932,1362171.03,2970.246
SILIGURI,Town,E3,South Section,Complex Road-336,2,COMMERCIAL,162,158,197500.65,558.791
SOUTH DELHI,Hauz Khas,W4,Station Road,Market Area-889,2,COMMERCIAL,75,74,23627.41,306.507
SRINAGAR,Division I,S2,South Section,High Street-898,2,COMMERCIAL,26,23,34496.18,33.825
LEH,Town Division,W4,West Section,New Extension-892,2,COMMERCIAL,34,33,8782.63,137.097
CHANDIGARH,Sector 35,S2,Commercial Hub,Plaza Street-667,2,COMMERCIAL,1199,1174,1465076.97,5576.893
PUDUCHERRY,Rural,Zone-A,East Section,Old Town-587,2,COMMERCIAL,112,110,143407.77,482.834
PORT BLAIR,City Circle,Metro,South Section,New Extension-587,2,COMMERCIAL,63,59,88525.73,151.789
SILVASSA,Industrial Circle,Town,Main Bazaar,Complex Road-513,2,COMMERCIAL,413,364,181620.36,1373.05
DAMAN,Nani Daman,Central,South Section,Plaza Street-254,2,COMMERCIAL,603,586,374785.82,2698.399
VIJAYAWADA,Besant Road,Zone-A,West Section,Old Town-983,2,COMMERCIAL,738,673,989618.55,2657.999
ITANAGAR,Capital Division,S2,East Section,High Street-203,2,COMMERCIAL,911,844,369805.04,2694.533
GUWAHATI,Dispur,Industrial,West Section,High Street-136,2,COMMERCIAL,1025,922,1489419.98,1444.367
PATNA,PESU West,Central,West Section,Market Area-860,2,COMMERCIAL,1096,1020,1277479.19,5251.068
RAIPUR,Rural Circle,Zone-A,East Section,Business Park-664,2,COMMERCIAL,784,722,937457.7,3252.072
PANAJI,Division I,W4,South Section,Old Town-647,2,COMMERCIAL,205,185,141568.44,641.346
VADODARA,Sayajiganj,N1,West Section,Complex Road-240,2,COMMERCIAL,1393,1243,872396.44,7224.078
FARIDABAD,Old Faridabad,Zone-B,Station Road,New Extension-744,2,COMMERCIAL,831,783,1060732.98,1504.785
SHIMLA,Kasumpti,Zone-B,East Section,Business Park-419,2,COMMERCIAL,1117,1086,850872.01,2541.023
JAMSHEDPUR,Adityapur,Zone-B,South Section,Plaza Street-325,2,COMMERCIAL,1133,1022,1411732.82,1390.32
HUBBALLI,Central,S2,Station Road,Business Park-252,2,COMMERCIAL,1470,1298,2068115.44,3016.517
KOCHI,Marine Drive,Zone-B,West Section,New Extension-166,2,COMMERCIAL,804,763,396920.81,1318.294
INDORE,Vijay Nagar,Industrial,Commercial Hub,New Extension-718,2,COMMERCIAL,420,396,334545.93,1806.57
MUMBAI,Bandra,E3,North Section,Market Area-561,2,COMMERCIAL,297,267,94469.21,886.802
IMPHAL,Division II,Zone-B,South Section,New Extension-790,2,COMMERCIAL,610,521,315729.33,3294.54
SHILLONG,West Khasi,E3,Main Bazaar,Business Park-803,2,COMMERCIAL,1482,1271,1135922.24,7262.074
AIZAWL,Division II,S2,East Section,Business Park-177,2,COMMERCIAL,1153,1134,311053.33,1900.592
KOHIMA,Rural,Rural,East Section,New Extension-353,2,COMMERCIAL,506,484,510622.56,1660.906
BHUBANESWAR,BCP,N1,Station Road,High Street-506,2,COMMERCIAL,1428,1341,397014.52,1907.179
LUDHIANA,City,E3,North Section,Complex Road-249,2,COMMERCIAL,1035,890,1365480.83,3798.527
JAIPUR,Vaishali,S2,Station Road,High Street-286,2,COMMERCIAL,1092,974,1582048.43,4651.352
GANGTOK,Division II,E3,Main Bazaar,High Street-565,2,COMMERCIAL,481,479,249732.77,1608.514
CHENNAI,T Nagar,Metro,Main Bazaar,Complex Road-831,2,COMMERCIAL,147,133,69542.43,279.632
HYDERABAD,Secunderabad,Zone-A,Commercial Hub,Complex Road-814,2,COMMERCIAL,1037,960,896782.1,1311.978
AGARTALA,Division II,W4,Commercial Hub,Old Town-482,2,COMMERCIAL,1397,1266,696765.44,7006.13
NOIDA,Sector 18,Zone-A,Main Bazaar,Business Park-318,2,COMMERCIAL,495,448,197545.63,1130.576
DEHRADUN,Central,Central,Commercial Hub,High Street-442,2,COMMERCIAL,281,239,182838.2,1135.577
